position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ath,"Corrigan, Texas",Corrigan-Camden,78,208,4.6,3,,,Texas,Eric Foreman,2003
ol,"Allen, Texas","",78,273,5.1,3,,33,Clemson,Clint LaTray,2003
wr,"Stone Mountain, Georgia",Stephenson,78,175,4.5,3,,33,Georgia,T.J. Gartrell,2003
de,"Cincinnati, Ohio",St. Xavier,78,245,4.8,3,,33,Boston College,Nick Larkin,2003
db,"Hurst, Texas",L. D. Bell,78,195,4.5,3,,33,Nebraska,Steve Craver,2003
k,"Tallahassee, Florida",Lincoln,78,190,4.9,2,,33,Louisville,Brent Moody,2003
dt,"Rohnert Park, California",Rancho Cotate,78,260,4.7,3,,33,USC,Alex Morrow,2003
qb,"Jackson, Mississippi",Provine,78,180,4.6,3,,33,Southern Miss,Jeremy Young,2003
lb,"Brandon, Mississippi","",78,240,4.8,3,,33,Southern Miss,Ken Griffith,2003
qb,"Venice, California",Venice,78,193,4.8,3,,33,Louisville,Eddie Miller,2003
db,"Temple City, California",Temple City,65,175,4.4,3,,33,USC,Desmond Reed,2003
lb,"Irmo, South Carolina","",78,205,4.6,3,,33,South Carolina,Tray Rogers,2003
de,"Chicago, Illinois",Morgan Park,78,250,,3,,33,Illinois,Kambrium Buckner,2003
ol,"Mason City, Iowa","",78,285,5.3,3,,33,Iowa State,John Tjaden,2003
te,"Wichita, Kansas",Wichita Heights,78,230,4.5,3,,33,Missouri,Xzavie Jackson,2003
rb,"Delray Beach, Florida",American Heritage Delray,78,205,4.4,3,,33,UCF,Ron Williams,2003
lb,"Greenbelt, Maryland",Eleanor Roosevelt,78,225,4.7,3,,34,Pittsburgh,Derron Thomas,2003
te,"Nashville, Tennessee",Hillsboro,78,220,4.5,3,,34,Colorado,Joe Sanders,2003
ol,"St. Paul, Minnesota",Cretin-Derham Hall,78,255,5.0,3,,34,Notre Dame,Ryan Harris,2003
dt,"Avondale, Georgia",Avondale,78,285,4.9,3,,34,Kentucky,Delaine Means,2003
qb,"Long Beach, California",Poly,78,190,4.6,3,,34,Utah State,"Leon Jackson, III",2003
k,"Texarkana, Texas",Texas,78,200,4.7,2,,34,Arkansas,Jacob Skinner,2003
qb,"Pottstown, Pennsylvania","",78,190,4.8,2,,34,Rutgers,Terrance Shawell,2003
de,"Honolulu, Hawaii",St. Louis,78,260,4.9,3,,34,Washington,Wilson Afoa,2003
wr,"Greenville, South Carolina","",65,170,4.4,3,,34,South Carolina,Noah Whiteside,2003
db,"Miami, Florida",Columbus,78,177,4.5,3,,34,Auburn,Patrick Lee,2003
db,"Arlington, Texas","",78,190,4.4,3,,34,Missouri,Brad Ekwerekwu,2003
rb,"Tallahassee, Florida",Lincoln,78,210,4.5,3,,34,Cincinnati,Terry Arnold,2003
ath,"Fresno, California",Edison,65,170,4.6,3,,,Fresno State,Clifton Smith,2003
lb,"Lake Charles, Louisiana",Washington-Marion,78,220,4.5,3,,34,Louisiana Tech,Brannon Jackson,2003
de,"Hewitt, Texas",Midway,78,210,4.6,3,,34,Baylor,Marcus Foreman,2003
ol,"Van Wert, Ohio","",78,280,5.0,3,,34,Maryland,Andrew Crummey,2003
de,"Arlington, Texas",Bowie,78,223,4.8,3,,35,Iowa,Kenneth Iwebema Jr.,2003
lb,"Cottage Grove, Minnesota",Park,65,230,4.6,3,,35,Iowa,Tom Busch,2003
qb,"Tampa, Florida",Plant,78,180,4.7,3,,35,Michigan State,Stephen Reaves,2003
te,"Oradell, New Jersey",Bergen Catholic,78,235,4.8,3,,35,Rutgers,Sam Johnson,2003
db,"Warren, Arkansas",Warren,78,175,4.5,3,,35,Tennessee,RoShaun Fellows,2003
ol,"Somerville, Massachusetts","",78,270,5.0,3,,35,Boston College,Gosder Cherilus,2003
dt,"Dallas, Texas",Bishop Dunne,78,310,5.1,3,,35,Texas,Thomas Marshall,2003
ol,"Dallas, Texas",St. Mark's,78,300,4.9,3,,35,Texas,Kyle Thornton,2003
lb,"Atlanta, Georgia",Booker T. Washington,78,205,4.6,3,,35,Georgia,Jarvis Jackson,2003
de,"Fairfield, California",Armijo,78,250,4.8,3,,35,Washington State,Aaron Johnson,2003
ath,"Citra, Florida",North Marion,78,195,4.5,3,,,Iowa State,Mike West,2003
db,"North Canton, Ohio",Hoover,78,200,4.5,3,,35,Ohio State,Curt Lukens,2003
k,"Hemet, California",San Jacinto,78,160,4.7,2,,35,UNLV,Sergio Aguayo,2003
wr,"Winter Springs, Florida","",78,185,4.4,3,,35,UCF,Chris Narsesian,2003
rb,"Springfield, Illinois",Sacred Heart Griffin,78,192,4.4,3,,35,Indiana,Kenni Burns,2003
qb,"Bozeman, Montana",Bozeman Sr,78,198,4.6,2,,35,Wyoming,Zach Weidenaar,2003
de,"Klein, Texas",Oak,78,243,4.6,3,,36,Wisconsin,Kurt Ware,2003
wr,"Mission, Texas","",78,190,4.5,3,,36,Texas A&M,Earvin Taylor,2003
te,"Estero, Florida",Estero,78,190,4.7,3,,36,Minnesota,Micah Rucker,2003
rb,"Lilburn, Georgia",Parkview,65,205,4.5,3,,36,Troy,Sean Dawkins,2003
lb,"Hot Springs, Arkansas","",78,230,4.4,3,,36,Arkansas,Rodney Giles,2003
ol,"Somerville, New Jersey",Immaculata,78,290,5.2,3,,36,Virginia,Gordie Sammis,2003
lb,"St. Louis, Missouri",Cleveland NJROTC,78,225,4.6,3,,36,Purdue,Shaun Richardson,2003
db,"Fort Wayne, Indiana",South Side,78,210,4.5,3,,36,Purdue,Bernard Pollard,2003
ol,"Louisville, Georgia",Jefferson Co.,78,325,5.3,3,,36,Georgia,Fernando Velasco,2003
ath,"Duncanville, Texas","",78,165,4.4,3,,,Oklahoma State,Tommy Devereaux,2003
db,"Salem, Virginia","",65,185,4.4,3,,36,Notre Dame,Isaiah Gardner,2003
de,"Midland, Texas","",78,225,4.6,3,,36,Texas Tech,Tyler Yenzer,2003
qb,"Mount Carmel, Pennsylvania","",78,215,4.8,3,,37,Delaware,Dave Shinskie,2003
lb,"Dayton, Oregon","",78,225,4.6,3,,37,Oregon,Dante Rosario,2003
lb,"Lake Oswego, Oregon",Lake Oswego,78,230,4.7,3,,37,Oregon State,Andy Darkins,2003
dt,"Little Rock, Arkansas",McClellan,78,260,4.7,3,,37,Arkansas,Keith Jackson Jr.,2003
wr,"Gardena, California",Serra,78,195,4.4,3,,37,California,Devin Stearns,2003
ath,"Dallas, Texas",Kimball,78,175,4.4,3,,,Kansas State,Patrick Thompson,2003
db,"Breaux Bridge, Louisiana","",78,185,4.5,3,,37,LSU,Jonathon Zenon,2003
ol,"Marietta, Georgia",Harrison,78,295,5.0,3,,37,North Carolina,Scott Lenahan,2003
te,"Conroe, Texas",Oak Ridge,78,235,4.7,3,,37,Texas Tech,David Weems,2003
db,"Jacksonville, Florida",Andrew Jackson,78,200,4.5,3,,37,Mississippi,Danny Bell,2003
de,"Moreno Valley, California",Canyon Springs,78,200,4.5,3,,37,Washington State,Rayshawn Bobo,2003
de,"Louisia, Kentucky",Lawrence County,78,275,4.7,3,,37,Tennessee,Jared Hostetter,2003
ol,"Downers Grove, Illinois",Downers Grove South,78,300,5.4,3,,37,Illinois,Kevin Gage,2003
rb,"Baltimore, Maryland",Mount St. Joseph,78,205,4.5,3,,37,Maryland,Keon Lattimore,2003
de,"Houston, Texas",Lamar,78,215,4.7,3,,38,Oklahoma,John Williams,2003
qb,"Cherry Hill, New Jersey",Camden Catholic,78,215,4.7,3,,38,North Carolina,Nick Cangelosi,2003
rb,"Lake Ridge, Virginia",Woodbridge Senior,78,225,4.6,3,,38,Virginia,James Terry,2003
wr,"Virginia Beach, Virginia",Salem,78,190,4.4,3,,38,Virginia,Shannon Lane,2003
ath,"Philadelphia, Mississippi","",65,185,4.3,3,,,Mississippi State,Tyler Threadgill,2003
dt,"Fayetteville, North Carolina",E. E. Smith,78,315,5.0,3,,38,North Carolina State,DeMarcus Tyler,2003
te,"Hialeah, Florida",American,78,230,4.6,3,,38,Auburn,Kenny Williams,2003
de,"Jackson, Mississippi",Provine,78,240,4.7,3,,38,Mississippi State,Sandy Quinn,2003
db,"Stone Mountain, Georgia",Stephenson,78,182,4.5,3,,38,Wisconsin,Roderick Rogers,2003
db,"Daytona Beach, Florida",Mainland,65,175,4.6,3,,38,South Florida,A.J. Brant,2003
lb,"Boca Raton, Florida",Pope John Paul 11,78,215,4.5,3,,38,Notre Dame,"Dwight Stephenson, Jr.",2003
ol,"Plymouth, Minnesota",Wayzata,78,295,5.2,3,,38,Wisconsin,Marcus Coleman,2003
lb,"Clovis, California",West,78,219,4.5,3,,38,California,Chris Purtz,2003
ol,"Altus, Oklahoma","",78,305,5.2,3,,38,Oklahoma State,Jerome Bremby,2003
lb,"Pearland, Texas","",78,225,4.7,3,,39,Texas,Scott Derry,2003
wr,"Holyoke, Colorado",Holyoke,78,185,4.5,3,,39,Colorado,Dusty Sprague,2003
ol,"Stratford, Wisconsin","",78,270,5.1,3,,39,Wisconsin,Luke Knauf,2003
qb,"Audubon, New Jersey","",78,200,4.6,3,,39,Pittsburgh,Joe Flacco,2003
ol,"Houston, Texas",Cy Creek,78,320,5.3,3,,39,Arkansas,Robert Felton,2003
db,"Lilburn, Georgia",Parkview,78,190,4.5,3,,39,Southern Methodist,Joe Sturdivant,2003
lb,"Oklahoma City, Oklahoma",Millwood,78,205,4.6,3,,39,Southern Methodist,Cory Muse,2003
rb,"Hillsboro, Texas",Hillsboro,65,210,4.4,3,,39,Southern Methodist,Richuel Massey,2003
dt,"San Antonio, Texas",Clark,78,276,4.8,3,,39,Missouri,Zane Tomlin,2003
db,"Cincinnati, Ohio",North College Hill,65,180,4.5,3,,39,Boston College,DeJuan Tribble,2003
de,"Akron, Ohio",Hoban,78,240,4.8,3,,39,Boston College,Ryan Thompson,2003
te,"Sugarland, Texas",Dulles,78,243,4.8,3,,39,Oklahoma State,Omar McKenzie,2003
ath,"Silver Bluff, South Carolina","",78,215,4.6,3,,,Wake Forest,DeAngelo Bryant,2003
de,"Lake Oswego, Oregon","",78,235,4.6,3,,40,Oregon State,Keith Robertson,2003
qb,"Bessemer, Alabama",Bessemer Academy,78,190,4.7,3,,40,Louisiana Tech,Zac Champion,2003
te,"Colleyville, Texas",Heritage School,78,240,4.7,3,,40,Nebraska,J.B. Phillips,2003
dt,"Jasper, Texas","",78,300,5.0,3,,40,Texas A&M,Joseph Bryant,2003
ol,"Lehigh, Florida",Lehigh,78,330,5.3,3,,40,Florida State,Mario Henderson,2003
lb,"Ventura, California",St. Bonaventure,78,215,4.6,3,,40,San Diego State,Lee Martin,2003
ath,"Puyallup, Washington","",78,170,4.4,3,,,Washington,Cody Ellis,2003
lb,"Hanahan, South Carolina","",78,215,4.4,3,,40,Georgia,Marcus Howard,2003
db,"New Orleans, Louisiana",East Jefferson,78,204,4.5,3,,40,West Virginia,Fernandez McDowell,2003
db,"Trinity, Alabama",West Morgan,65,175,4.5,3,,40,Alabama,Eric Gray,2003
de,"Cedartown, Georgia","",78,225,4.6,3,,40,Wake Forest,Matt Robinson,2003
ol,"Southfield, Michigan",Lathrup,78,320,5.1,3,,40,Northwestern,Fred McConnell,2003
wr,"San Leandro, California",San Leandro,65,175,4.5,3,,40,Northwestern,Sam Cheatham,2003
rb,"Glenpool, Oklahoma","",65,210,4.4,3,,40,Oklahoma,Courtney Tennial,2003
lb,"Columbia, Tennessee",Central,78,220,4.6,3,,41,North Carolina,Fred Sparkman,2003
dt,"Sebastian, Florida",Sebastian River,78,270,4.9,3,,41,Auburn,Kevin Williams,2003
db,"Greenville, North Carolina",N. Pitt,65,180,4.5,3,,41,North Carolina,Quinton Person,2003
te,"Warner Robins, Georgia",Houston County,78,240,4.8,3,,41,Georgia,Trahern Holden,2003
wr,"Houston, Texas",Madison,78,178,4.4,3,,41,Houston,Bennie Swain,2003
db,"Brooklyn, New York",Fort Hamilton,78,206,4.5,3,,41,West Virginia,Michael Meggett,2003
ath,"Los Angeles, California",Crenshaw,65,180,4.5,3,,,California,Daymeion Hughes,2003
lb,"Bedford, Ohio","",78,220,4.5,3,,41,Wisconsin,Brandon Kelly,2003
de,"Westlake, California",Oaks Christian,78,238,,3,,41,California,Kyle McClure,2003
ol,"Eureka, Missouri",Eureka,78,280,5.2,3,,41,Missouri,M.J. Norman,2003
rb,"River Ridge, Louisiana",John Curtis,78,195,4.5,3,,41,Michigan State,Kris Bush,2003
qb,"Brandenburg, Kentucky",Meade County,78,200,4.9,3,,41,Indiana,Blake Powers,2003
ath,"Temple, Georgia",Temple,78,185,4.4,3,,,Clemson,Robert Reese,2003
rb,"Maryville, Tennessee","",78,205,4.4,3,,42,Auburn,Carl Stewart,2003
qb,"Palm Beach Gardens, Florida",Dwyer,78,220,4.7,3,,42,Minnesota,Pete Martinsen,2003
dt,"Long Beach, California",Poly,78,285,4.9,3,,42,California,Joshua Tauanuu,2003
lb,"La Quinta, California",La Quinta,78,213,4.5,3,,42,Utah,Joe Jiannoni,2003
db,"Summerville, Georgia",Chattooga,78,185,4.5,3,,42,Tennessee,Jarod Parrish,2003
te,"Alexandria, Virginia",Mt. Vernon,78,250,4.8,3,,42,Boston College,Justin Bell,2003
wr,"Macon, Mississippi",Noxubee County,78,200,4.5,3,,42,Mississippi State,Joey Sanders,2003
db,"Pensacola, Florida",Senior,78,170,4.5,3,,42,Florida State,Jhermaine McAroy,2003
lb,"Vista, California",Vista,78,205,4.5,3,,42,USC,Salo Faraimo,2003
de,"Tulsa, Oklahoma",Union,78,240,4.6,3,,42,Colorado State,Blake Smith,2003
ol,"Glendale, Arizona",Ironwood,78,320,5.4,3,,42,Colorado State,Justin Tyler,2003
ol,"New Smyrna Beach, Florida","",78,265,5.2,3,,42,Wake Forest,Steven Justice,2003
db,"Louisville, Kentucky",DuPont Manual,78,180,4.6,3,,43,Kentucky,Keenan Burton,2003
wr,"Valparaiso, Indiana",Valparaiso H.S.,78,190,4.5,3,,43,Notre Dame,Jeff Samardzija,2003
rb,"Columbus, Ohio",Eastmoor,78,205,4.5,3,,43,Minnesota,Justin Valentine,2003
ol,"Fort Meade, Florida","",78,290,5.0,3,,43,Florida State,Andraus Grace,2003
lb,"Marietta, Georgia",Harrison,78,232,4.6,3,,43,Maryland,Tim Cesa,2003
dt,"Hamden, Connecticut","",78,290,5.0,3,,43,Syracuse,Eric Ball,2003
db,"Batesville, Mississippi",South Panola,78,185,4.5,3,,43,Mississippi State,Rickey Wright,2003
te,"Montgomery, Alabama",Carver,78,250,5.0,3,,43,Alabama State,Mario Lane,2003
ath,"Stockton, California",Edison,78,210,4.4,3,,,Arizona,Chris Henry,2003
de,"Lake City, Florida",Columbia,78,235,4.9,3,,43,South Florida,Eric Thomas,2003
qb,"Reynoldsburg, Ohio","",78,215,4.8,3,,43,Akron,John Ferguson,2003
wr,"Bellflower, California",St. John Bosco,78,195,4.4,3,,44,UCLA,Joe Cowan,2003
db,"Olympia, Washington",Capital,78,196,4.4,3,,44,Oregon,Jordan Carey,2003
lb,"Corona, California",Centennial,78,220,4.6,3,,44,San Diego State,Brett Martin,2003
qb,"Eupora, Mississippi","",78,205,4.7,3,,44,Alabama,Cliff Davis,2003
ol,"Massillon, Ohio",Perry High School,78,310,5.2,3,,44,Pittsburgh,Zachary Slates,2003
db,"Titusville, Florida","",78,197,4.5,3,,44,UCF,Renford Parkes,2003
rb,"Hightstown, New Jersey",Peddie,65,180,4.5,3,,44,Boston College,Tajiddin Morris,2003
ath,"Compton, California",Dominguez Hills,78,200,4.6,3,,,Oregon State,Anthony Wheat,2003
dt,"Snellville, Georgia",Brookwood,78,310,5.0,3,,44,Georgia Tech,Mansfield Wrotto,2003
de,"Ventura, California",St. Bonaventure,78,245,4.8,3,,44,Northwestern,Warren Anderson,2003
ol,"North Torrance, California",North Torrance,78,280,5.2,3,,44,Arizona State,Robert Gustavis,2003
te,"Memphis, Tennessee",Evangelical Christian,78,240,4.7,3,,44,Tennessee,Brad Cottam,2003
db,"Bradenton, Florida",Southeast,78,180,4.4,3,,45,South Florida,Mike Jenkins,2003
lb,"Rock Rapids, Iowa",Central Lyon,78,220,,3,,45,Iowa,Mike Klinkenborg,2003
rb,"Rockmart, Georgia","",78,205,4.5,3,,45,Georgia,Danny Ware,2003
ol,"Texarkana, Texas",Texas,78,285,5.1,3,,45,Arkansas,Jeremy Harrell,2003
te,"Elizabethtown, Kentucky",John Hardin,78,210,4.6,3,,45,Kentucky,Dominic Lewis,2003
db,"Humble, Texas","",65,175,4.4,3,,45,Texas A&M,Eric Mayes,2003
dt,"Royal Palm Beach, Florida","",78,296,5.0,3,,45,Miami (FL),Dave Howell,2003
wr,"Jackson, Mississippi",Jim Hill,78,200,4.7,3,,45,Mississippi State,Jason Husband,2003
ath,"San Diego, California",San Diego,65,195,4.6,3,,,Arizona,Marcus Hollingsworth,2003
lb,"Lovejoy, Georgia","",78,220,4.4,3,,45,Mississippi State,Michael Heard,2003
qb,"Marietta, Georgia",Lassiter,78,205,4.9,3,,46,Troy,Zach Richardson,2003
de,"Tulsa, Oklahoma",Booker T. Washington,78,255,4.8,3,,46,Colorado,Chadd Evans,2003
wr,"Santa Margarita, California",Catholic,78,180,4.5,3,,46,Washington,Bobby Whithorne,2003
rb,"Milton, Massachusetts",Catholic Memorial,78,218,4.5,3,,46,Boston College,Lennox Whitworth,2003
dt,"Sarasota, Florida","",78,290,5.0,3,,46,North Carolina,Donnell Livingston,2003
lb,"Henderson, North Carolina",S. Vance,78,210,4.6,3,,46,North Carolina State,Ernest Jones,2003
ol,"Bealeton, Virginia",Liberty,78,270,5.1,3,,46,North Carolina State,Kalani Heppe,2003
ath,"Lufkin, Texas","",78,181,4.6,3,,,Baylor,Terrance Parks,2003
db,"Tallahassee, Florida",Godby,65,180,4.3,3,,46,Syracuse,Marcus Clayton,2003
db,"Tallahassee, Florida",Rickards,78,165,4.4,3,,46,Louisville,William Gay,2003
lb,"Midwest City, Oklahoma","",78,235,4.6,3,,46,Missouri,Lorenzo Williams,2003
ol,"Clarksdale, Mississippi","",78,308,5.7,3,,46,Mississippi,Marcus Cohen,2003
te,"Anaheim, California",Servite,78,250,4.7,3,,46,Oregon,Dan Kause,2003
ol,"Lilburn, Georgia",Parkview,78,275,5.1,3,,47,Clemson,Brandon Pilgrim,2003
db,"Miami, Florida",Killian,78,180,4.5,3,,47,North Carolina State,Miguel Scott,2003
ath,"Matthews, North Carolina",Butler,78,180,4.4,3,,,Wake Forest,Kenny Moore,2003
rb,"Bloomfield, Connecticut","",78,190,4.4,3,,47,Connecticut,Matthew Lawrence,2003
wr,"Milwaukee, Wisconsin",Milwaukee Vincent,78,190,4.4,3,,47,Missouri,Greg Bracey,2003
db,"McKeesport, Pennsylvania",McKeesport Area,78,205,4.5,3,,47,Boston College,Ray Lankford,2003
de,"Columbia, South Carolina",WJ Keenan,78,270,4.6,3,,47,Tennessee,Anthony McDaniel,2003
dt,"Statesboro, Georgia","",78,285,4.9,3,,47,Auburn,Josh Thompson,2003
lb,"Danvers, Massachusetts",St. John's Prep,78,215,4.5,3,,47,Vanderbilt,Jonathan Goff,2003
lb,"Courtland, Alabama","",78,210,4.4,3,,47,Alabama,Ernest Nance,2003
te,"Caledonia, Mississippi","",78,224,4.8,3,,47,Mississippi State,Dezmond Sherrod,2003
qb,"Great Falls, Montana",C. M. Russell,78,205,4.7,3,,47,Oregon,Brady Leaf,2003
wr,"Denton, Texas",Ryan,65,165,4.4,3,,48,Oklahoma State,Phillip Jones,2003
lb,"Pompano Beach, Florida",Blanche Ely,78,226,4.5,3,,48,Pittsburgh,Clint Session,2003
rb,"Alexandria, Virginia",T.C. Williams,78,220,4.5,3,,48,Penn State,Tony Hunt,2003
ol,"Villa Rica, Georgia","",78,300,5.1,3,,48,Georgia,Ken Shackleford,2003
ath,"Bryan, Texas","",65,170,4.4,3,,,Arizona,Syndric Steptoe,2003
db,"Detroit, Michigan",DePorres,78,180,,3,,48,Illinois,Alan Ball,2003
dt,"Akron, Ohio",St. Vincent-St. Mary,78,295,4.9,3,,48,Ohio State,Sian Cotton,2003
de,"New Orleans, Louisiana",Holy Cross,78,260,4.7,3,,48,Stanford,Nick Frank,2003
ol,"Camarillo, California",Camarillo,78,270,5.1,3,,48,Utah,Kyle Gunther,2003
te,"Indianapolis, Indiana",Ben Davis,78,222,4.7,3,,48,Indiana,Brian Faires,2003
qb,"Kenton, Ohio",Kenton,78,180,4.6,3,,48,Wake Forest,Ben Mauk,2003
te,"Wheeling, West Virginia",Wheeling Park,78,215,4.6,3,,49,Duke,Nicholas Stefanow,2003
ath,"Plant City, Florida",Plant City,65,185,4.4,3,,,Florida State,Joslin Shaw,2003
ol,"Cuba City, Wisconsin",Dubuque IA Wahlert,78,295,5.2,3,,49,Iowa State,Aaron Brant,2003
lb,"College Station, Texas",A&M Consolidated,78,210,4.6,3,,49,Brigham Young,David Nixon,2003
db,"Edmonds, Washington",Woodway,78,215,4.5,3,,49,Washington,Kyle Trew,2003
db,"Palm Bay, Florida","",65,180,4.4,3,,49,UCF,Ron Ellis,2003
lb,"La Canada, California",St. Francis,78,220,4.8,3,,49,New Mexico,Jason Turner,2003
dt,"Bethlehem, Pennsylvania",Freedom,78,265,4.7,3,,49,Connecticut,Afa Anoai,2003
de,"Camden, New Jersey",Wilson,78,250,4.8,3,,49,Tulane,Elijah Robinson,2003
ol,"Port Orange, Florida",Spruce Creek,78,298,5.4,3,,49,Maryland,Garrick Clig,2003
wr,"Georgetown, Delaware",Sussex Central,78,200,4.5,3,,49,Maryland,Andrew Weatherly,2003
dt,"New Haven, Connecticut",Hyde School,78,303,4.7,3,,50,Iowa,Richard Kittrell,2003
wr,"Mayflower, Arkansas","",78,164,4.4,3,,50,Iowa,Herb Grigsby,2003
ol,"Pickens, South Carolina","",78,290,5.0,3,,50,Clemson,Marion Dukes,2003
ath,"Newark, New Jersey",Shabazz,65,190,4.5,3,,,Minnesota,Amir Pinnix,2003
lb,"Huntsville, Alabama",J. O. Johnson,78,215,4.6,3,,50,Mississippi State,Carlton Rice,2003
lb,"Benicia, California",Benicia,78,218,4.7,3,,50,Arizona State,Grant Izokovic,2003
ol,"Austintown, Ohio",Austintown Fitch,78,315,5.2,3,,50,Pittsburgh,Mike McGlynn,2003
db,"Green Cove Springs, Florida",Clay,78,180,4.5,3,,50,Mississippi,Charles Clark,2003
db,"Edwards AFB, California",Desert,65,173,4.5,3,,50,Arizona State,Rudy Burgess,2003
de,"Latrobe, Pennsylvania",Greater Latrobe,78,245,4.9,3,,50,Indiana,Tyler Altman,2003
te,"Union Bridge, Maryland",Francis Scott Key,78,245,4.9,3,,50,West Virginia,Chris Bassler,2003
rb,"Old Bridge, New Jersey","",65,190,4.5,3,,50,Clemson,Brandon Nolen,2003
ath,"Plano, Texas",West,78,210,4.6,3,,,Iowa,Champ Davis,2003
de,"Denham Springs, Louisiana",Denham Springs,78,280,4.9,3,,51,Louisiana Tech,Josh Muse,2003
wr,"Broken Arrow, Oklahoma","",78,190,4.6,3,,51,Missouri,Jason Ray,2003
ol,"Brentwood, Tennessee",Brentwood Academy,78,275,5.1,3,,51,Auburn,King Dunlap,2003
db,"Arlington, Texas",Bowie,65,175,4.4,3,,51,Texas,Brandon Foster,2003
dt,"Corona, California","",78,270,5.0,3,,51,USC,Matt Spanos,2003
rb,"Coraopolis, Pennsylvania",Moon Area,78,215,4.6,3,,51,Miami (OH),Austin Sykes,2003
db,"Washington, District of Columbia",Dematha,78,189,4.5,3,,51,Syracuse,Reggie McCoy,2003
lb,"Irving, Texas",Irving,78,225,4.7,3,,51,Southern Methodist,Zach Hall,2003
ol,"Grapevine, Texas",Heritage,78,285,5.0,3,,51,Southern Methodist,Justin Boren,2003
lb,"Orlando, Florida",Olympia,78,190,4.5,3,,51,UCF,Randy Dozier,2003
te,"Wyandotte, Michigan",Roosevelt,78,240,4.9,3,,51,Toledo,Josh Powell,2003
qb,"Owasso, Oklahoma","",78,181,4.7,3,,49,Tulsa,Paul Smith,2003
ath,"Duquesne, Pennsylvania",Duquesne,78,185,4.5,3,,,Pittsburgh,Windell Brown,2003
lb,"Palm Beach Gardens, Florida",Palm Beach Gardens,78,210,4.7,3,,52,Virginia Tech,Mike Brown,2003
de,"Amherst, Virginia","",78,255,4.8,3,,52,Virginia Tech,Barry Booker,2003
lb,"Tampa, Florida",Wharton,78,225,4.5,3,,52,North Carolina,Larry Edwards,2003
ol,"Green Cove Springs, Florida",Clay,78,295,5.1,3,,52,North Carolina State,Luke Lathan,2003
db,"Fort Worth, Texas",Dunbar,78,180,4.3,3,,52,Wisconsin,Ernest Mason,2003
db,"Phoenix, Arizona",Moon Valley,78,185,4.5,3,,52,UNLV,Solomon Smart,2003
ol,"Vista, California",Rancho Buena Vista,78,260,4.9,3,,52,UCLA,Nicola Dragovic,2003
te,"Palos Verde, California",Peninsula School,78,235,4.8,3,,52,California,Craig Stevens,2003
wr,"Las Vegas, Nevada",Las Vegas,78,180,4.6,3,,52,Washington,Corey Williams,2003
qb,"Wichita, Kansas",Bishop Carroll,78,215,4.8,3,,50,Oklahoma State,Mike Friess,2003
ath,"Stockton, California",Lincoln,78,190,4.4,3,,,Washington,Louis Rankin,2003
dt,"Coon Rapids, Minnesota","",78,260,5.1,3,,53,Minnesota,Steve Shidell,2003
rb,"Memphis, Tennessee",Kingsbury,65,185,4.5,3,,53,Middle Tennessee State,Terry Jackson,2003
db,"Cincinnati, Ohio",Moeller,65,175,4.5,3,,53,Pittsburgh,Eric Thatcher,2003
db,"Chesterfield, Missouri",Parkway West,78,190,4.5,3,,53,Indiana,Will Meyers,2003
lb,"Miami, Florida",Northwestern,78,232,4.6,3,,53,Miami (FL),Leo Waiters,2003
de,"Anderson, Indiana",Pendleton Heights,78,250,4.7,3,,53,Indiana,Joel Stubblefield,2003
ol,"Murfreesboro, Tennessee",Riverdale,78,345,5.3,3,,53,Middle Tennessee State,Kenyon Buford,2003
te,"Richmond, Virginia",Hermitage,78,250,4.8,3,,53,Virginia Tech,Duane Brown,2003
wr,"Hialeah, Florida","",78,190,4.6,3,,53,Mississippi,Edwin Gelin,2003
dt,"Smiths, Alabama",Smiths Station,78,270,4.8,3,,54,Florida,Michael Hill,2003
ath,"Garland, Texas","",78,180,4.4,3,,,Iowa State,DeAndre Jackson,2003
db,"Aledo, Texas","",65,165,4.5,3,,54,Texas A&M,Broderick Newton,2003
lb,"Vienna, Georgia",Dooly County,78,230,4.7,3,,54,Central Michigan,Deonte Burnam,2003
ol,"Union City, New Jersey",Union City,78,266,4.9,3,,54,Rutgers,Pedro Sosa,2003
db,"Pawnee, Oklahoma","",65,185,4.4,3,,54,Oklahoma State,Grant Jones,2003
de,"Frederick, Maryland","",78,264,4.9,3,,54,West Virginia,Chris Malamet,2003
te,"Fairhope, Alabama","",78,250,4.8,3,,54,Southern Miss,Alan Whitney,2003
wr,"Danville, California",Monte Vista,65,180,4.4,3,,54,California,Sam DeSa,2003
rb,"Flagstaff, Arizona",Coconino,78,200,4.5,3,,54,Northern Arizona,Robert Joyce,2003
lb,"Dumas, Arkansas",Dumas,78,228,4.5,3,,55,Arkansas,Anthony Gray,2003
de,"LaGrange, Georgia",Troup County,78,255,4.6,3,,55,Mississippi State,Avery Hannibal,2003
ol,"Chardon, Ohio",Notre Dame Cathedral Latin,78,270,5.0,3,,55,Pittsburgh,Mike DeLuca,2003
lb,"Union, South Carolina",Union,78,205,4.5,3,,55,South Carolina,Curtis Rice,2003
db,"Converse, Texas",Judson,65,190,4.5,3,,55,Nebraska,Titus Brothers,2003
ath,"Aplington, Iowa",Parkersburg,78,190,4.6,3,,,Iowa State,Taylor Schrage,2003
db,"Massillon, Ohio",Washington,78,190,4.5,3,,55,Toledo,Markeys Scott,2003
