gid,abbr,name,lat,lon
26465,PA,DuBois,+41.1222686,-078.7561543
27550,PA,Lawnton,+40.2637842,-076.7978760
25999,PA,Forty Fort,+41.2836293,-075.8719250
26727,PA,Monroe,+41.7121334,-076.4750563
27555,PA,Skyline View,+40.3376303,-076.7255588
27422,PA,Graceton,+40.5070820,-079.1687390
27285,PA,Village Green-Green Ridge,+39.8636539,-075.4257543
27518,PA,Swartzville,+40.2288641,-076.0794525
26739,PA,Denver,+40.2341224,-076.1411630
27505,PA,Salunga,+40.0929030,-076.4281553
27504,PA,Landisville,+40.0900654,-076.4053239
27499,PA,Schoeneck,+40.2444370,-076.1747673
27512,PA,Witmer,+40.0506227,-076.2102341
27494,PA,Lampeter,+39.9936276,-076.2452953
27495,PA,Little Britain,+39.7764278,-076.1102733
27491,PA,Farmersville,+40.1242339,-076.1520952
27496,PA,Penryn,+40.1958167,-076.3697719
27594,PA,Cheyney University,+39.9335201,-075.5303059
27486,PA,Clay,+40.2190452,-076.2390330
27086,PA,Allison Park,+40.5730633,-079.9602637
27347,PA,Yorklyn,+39.9929535,-076.6428223
27392,PA,Wyncote,+40.0915061,-075.1462793
27476,PA,Brickerville,+40.2268285,-076.2864854
27478,PA,Leola,+40.0928458,-076.1888847
27136,PA,Canadohta Lake,+41.8113731,-079.8363351
27467,PA,Kennerdell,+41.2786969,-079.8219508
27463,PA,Wolfdale,+40.1982310,-080.3028286
27533,PA,Reedsville,+40.6649110,-077.5930056
27362,PA,Rew,+41.8989368,-078.5389127
27288,PA,Brodheadsville,+40.9281870,-075.4016447
27289,PA,Mountainhome,+41.1779269,-075.2632539
27451,PA,Eighty Four,+40.1776984,-080.1302977
27360,PA,Laurelton,+40.8789875,-077.2043118
27522,PA,Mattawana,+40.4968490,-077.7272531
27275,PA,Wilburton Number One,+40.8130278,-076.3923067
27375,PA,Harleysville,+40.2784026,-075.3878567
27378,PA,Kulpsville,+40.2439427,-075.3406981
27436,PA,Westland,+40.2787382,-080.2729052
27575,PA,Mather,+39.9355845,-080.0744738
27421,PA,Coral,+40.5035551,-079.1752161
27438,PA,Elrama,+40.2517390,-079.9242815
27417,PA,Jacksonville,+40.5657887,-079.2943186
27412,PA,Ranshaw,+40.7857894,-076.5173038
27406,PA,McElhattan,+41.1555254,-077.3597664
26742,PA,Ephrata,+40.1808512,-076.1801840
27401,PA,Fairview-Ferndale,+40.7807417,-076.5753485
27276,PA,Wilburton Number Two,+40.8187390,-076.3785659
27122,PA,Mexico,+40.5416486,-077.3582719
27123,PA,East Salem,+40.6087114,-077.2369475
26486,PA,Donegal,+40.1120174,-079.3807763
26567,PA,Stoneboro,+41.3303639,-080.1181358
27433,PA,Lawrence,+40.3042130,-080.1183600
26898,PA,State College,+40.7909915,-077.8568210
27341,PA,Valley Green,+40.1566866,-076.7946376
26930,PA,Waterford,+41.9451694,-079.9851325
27364,PA,Ardmore,+40.0032528,-075.2947591
27432,PA,Hickory,+40.2957190,-080.3051353
27315,PA,Collinsburg,+40.2209418,-079.7812190
27249,PA,Greenwood,+40.5325590,-078.3588914
25920,PA,Everett,+40.0108672,-078.3559034
27256,PA,Aristes,+40.8144304,-076.3407529
27541,PA,Lower Allen,+40.2267479,-076.9027689
27568,PA,Fairdale,+39.8901211,-079.9680010
26877,PA,Vandling,+41.6275219,-075.4742748
27666,PA,Clarence,+41.0484261,-077.9459904
27354,PA,Saylorsburg,+40.8990375,-075.3167510
26866,PA,Dunmore,+41.4139873,-075.6062582
26504,PA,New Florence,+40.3790519,-079.0751356
27507,PA,Falmouth,+40.1273675,-076.7077688
27343,PA,Weigelstown,+39.9843188,-076.8315132
27571,PA,Wind Ridge,+39.9111259,-080.4320081
26810,PA,Phoenixville,+40.1353608,-075.5220620
26891,PA,Centre Hall,+40.8447908,-077.6850495
27372,PA,Gilbertsville,+40.3230406,-075.6086297
27350,PA,Emigsville,+40.0098364,-076.7283610
27031,PA,Pennside,+40.3391839,-075.8776866
26463,PA,Coalport,+40.7463643,-078.5296525
27427,PA,Commodore,+40.7150795,-078.9346629
27579,PA,Mapletown,+39.8050205,-079.9406895
27010,PA,Trevose,+40.1509363,-074.9819838
26738,PA,Columbia,+40.0348552,-076.4958891
26775,PA,Youngsville,+41.8524697,-079.3166626
27169,PA,Brandonville,+40.8600558,-076.1688873
27548,PA,Colonial Park,+40.2997152,-076.8068447
27549,PA,Hershey,+40.2789109,-076.6437306
27589,PA,Toughkenamon,+39.8319967,-075.7557022
27650,PA,Nittany,+40.9947193,-077.5521282
26326,PA,South Williamsport,+41.2293883,-077.0004752
26979,PA,Lattimer,+40.9929249,-075.9606615
26552,PA,West York,+39.9533875,-076.7609548
27333,PA,Loyalhanna,+40.3144361,-079.3560916
27653,PA,South Philipsburg,+40.8869761,-078.2185745
25921,PA,Hopewell,+40.1340892,-078.2663255
27654,PA,Moshannon,+41.0344066,-078.0066745
27646,PA,Simpson,+41.5952827,-075.4796954
26472,PA,Newburg,+40.8395457,-078.6851971
26424,PA,Birmingham,+40.6471545,-078.1956853
26667,PA,East Washington,+40.1744354,-080.2324358
27655,PA,Jacksonville,+40.9920458,-077.6339779
27500,PA,Wakefield,+39.7770233,-076.1838912
27576,PA,Crucible,+39.9479358,-079.9666129
26798,PA,Waynesburg,+39.8982937,-080.1855817
25951,PA,Nanty-Glo,+40.4709735,-078.8343315
27345,PA,Queens Gate,+39.9406128,-076.6873543
27642,PA,Mount Cobb,+41.4260564,-075.4975795
27656,PA,Baileyville,+40.7120446,-077.9959132
27657,PA,Toftrees,+40.8248787,-077.8855142
27349,PA,East York,+39.9686810,-076.6758999
27667,PA,Coburn,+40.8657282,-077.4634387
26889,PA,Weissport,+40.8290140,-075.7008742
27231,PA,Hopwood,+39.8772856,-079.7017332
27641,PA,Glenburn,+41.5163610,-075.7242859
26724,PA,Burlington,+41.7840629,-076.6072724
26871,PA,Moscow,+41.3407850,-075.5324079
27036,PA,Spring Ridge,+40.3532419,-075.9892259
27266,PA,Lightstreet,+41.0397815,-076.4186969
26013,PA,Nuangola,+41.1572151,-075.9772162
26830,PA,East Butler,+40.8788379,-079.8472565
26855,PA,Summerville,+41.1163937,-079.1882705
27327,PA,Mammoth,+40.1986867,-079.4628642
26809,PA,Parkesburg,+39.9595683,-075.9180442
26975,PA,Browntown,+41.3137725,-075.7826671
26216,PA,Bessemer,+40.9771561,-080.4887223
26827,PA,Cherry Valley,+41.1594395,-079.8012094
26036,PA,Silverdale,+40.3466840,-075.2711384
26501,PA,Mount Pleasant,+40.1509318,-079.5433626
27262,PA,Iola,+41.1338183,-076.5306898
27357,PA,West Milton,+41.0182985,-076.8766371
25995,PA,Dupont,+41.3236785,-075.7420856
27355,PA,Linntown,+40.9566533,-076.9002338
26899,PA,Unionville,+40.9062953,-077.8766780
26802,PA,Downingtown,+40.0082888,-075.7021631
26892,PA,Howard,+41.0127984,-077.6574786
26518,PA,Vandergrift,+40.5994401,-079.5755338
27257,PA,Buckhorn,+41.0204422,-076.4931995
27567,PA,Starbrick,+41.8414651,-079.2128221
25971,PA,Bangor,+40.8685779,-075.2074134
26530,PA,Felton,+39.8571150,-076.5611354
27066,PA,Stony Creek Mills,+40.3493142,-075.8644577
26521,PA,Youngstown,+40.2797826,-079.3658842
26496,PA,Ligonier,+40.2449403,-079.2374866
26714,PA,Shanksville,+40.0173508,-078.9069212
26895,PA,Philipsburg,+40.8934813,-078.2159818
27093,PA,Imperial,+40.4536799,-080.2498124
27268,PA,Mainville,+40.9828380,-076.3694691
26645,PA,Ridgway,+41.4319657,-078.7267958
27312,PA,Plymptonville,+41.0435987,-078.4507799
26797,PA,Rices Landing,+39.9449482,-079.9981687
25992,PA,Conyngham,+40.9910820,-076.0594990
27164,PA,Cumbola,+40.7137614,-076.1431573
27012,PA,Spinnerstown,+40.4430894,-075.4491234
26540,PA,Manchester,+40.0613218,-076.7193447
27640,PA,Eagleville,+41.0559873,-077.5853169
27151,PA,Oakwood,+41.0109071,-080.3794646
27034,PA,Lorane,+40.2947436,-075.8460141
27133,PA,Troxelville,+40.8087645,-077.2046821
27272,PA,Rupert,+40.9754864,-076.4815927
26549,PA,Spring Grove,+39.8808075,-076.8640389
26568,PA,West Middlesex,+41.1742473,-080.4555243
26423,PA,Alexandria,+40.5582827,-078.0996835
25970,PA,Bethlehem,+40.6264238,-075.3678976
26711,PA,Paint,+40.2420895,-078.8500478
26557,PA,York,+39.9647979,-076.7318403
25986,PA,Tatamy,+40.7412323,-075.2548874
27229,PA,Grindstone,+40.0221244,-079.8228193
25957,PA,South Fork,+40.3620080,-078.7896248
26561,PA,Mercer,+41.2265157,-080.2363480
27077,PA,Russellton,+40.6080489,-079.8401394
27577,PA,New Freeport,+39.7593749,-080.4278729
26626,PA,Beech Creek,+41.0746854,-077.5857309
26604,PA,Pottstown,+40.2509241,-075.6447544
26896,PA,Port Matilda,+40.8003086,-078.0522832
27622,PA,Oak Hills,+40.8262148,-079.9152061
26384,PA,Bridgewater,+40.7050514,-080.3004352
26597,PA,Hatfield,+40.2771022,-075.2988762
25945,PA,Geistown,+40.2935517,-078.8726331
26083,PA,Bechtelsville,+40.3701575,-075.6308348
26094,PA,Chalfant,+40.4101229,-079.8386072
26598,PA,Jenkintown,+40.0962559,-075.1296392
27380,PA,Montgomeryville,+40.2502335,-075.2405093
25985,PA,Stockertown,+40.7549068,-075.2629565
26617,PA,Mount Carmel,+40.7958925,-076.4120374
27633,PA,Ramblewood,+40.7237719,-077.9431976
27269,PA,Mifflinville,+41.0293824,-076.3002937
27331,PA,Herminie,+40.2632248,-079.7136029
26632,PA,South Renovo,+41.3246907,-077.7422582
27149,PA,New Castle Northwest,+41.0221531,-080.3556111
27449,PA,Bulger,+40.3766427,-080.3229929
25958,PA,Southmont,+40.3108257,-078.9327024
26512,PA,Seward,+40.4130674,-079.0218540
27323,PA,Fellsburg,+40.1842069,-079.8269887
25972,PA,Bath,+40.7298842,-075.3899424
25950,PA,Loretto,+40.5085963,-078.6348888
26093,PA,Castle Shannon,+40.3664289,-080.0194507
26096,PA,Churchill,+40.4388495,-079.8415997
25931,PA,Ashville,+40.5599912,-078.5472652
26028,PA,Yatesville,+41.3037006,-075.7824194
27146,PA,Pymatuning South,+41.5124803,-080.4762515
27130,PA,Paxtonville,+40.7746312,-077.0761559
26047,PA,Langhorne Manor,+40.1659570,-074.9182532
25928,PA,Saxton,+40.2127083,-078.2470612
26037,PA,Trumbauersville,+40.4134244,-075.3773680
26894,PA,Millheim,+40.8936093,-077.4765340
27318,PA,Hostetter,+40.2639513,-079.3977812
26327,PA,Williamsport,+41.2400192,-077.0355914
27294,PA,Indian Mountain Lake,+41.0003116,-075.5075446
25965,PA,Greencastle,+39.7906696,-077.7266738
25930,PA,Woodbury,+40.2252925,-078.3659602
26061,PA,Kutztown,+40.5213132,-075.7772876
25918,PA,Bedford,+40.0151148,-078.5030174
26374,PA,Yeadon,+39.9324886,-075.2527069
26099,PA,Crafton,+40.4333460,-080.0710979
27547,PA,Shippensburg University,+40.0617076,-077.5220284
27366,PA,Blue Bell,+40.1473522,-075.2686803
25952,PA,Northern Cambria,+40.6571068,-078.7776487
26115,PA,Green Tree,+40.4170559,-080.0543167
27377,PA,King of Prussia,+40.0960290,-075.3790738
26105,PA,Edgewood,+40.4312963,-079.8839687
26128,PA,Mount Oliver,+40.4112727,-079.9856354
27624,PA,Lake Arthur Estates,+40.9616250,-080.1482570
25991,PA,Bear Creek Village,+41.1832316,-075.7507709
26139,PA,Port Vue,+40.3378687,-079.8741164
26657,PA,California,+40.0666648,-079.9119800
26127,PA,Monroeville,+40.4263276,-079.7613585
27572,PA,Rogersville,+39.8806465,-080.2693700
26052,PA,Penndel,+40.1551657,-074.9146547
26428,PA,Dudley,+40.2053069,-078.1783051
25924,PA,New Paris,+40.1084077,-078.6430668
26014,PA,Penn Lake Park,+41.1172293,-075.7739578
26181,PA,East Berlin,+39.9368289,-076.9794587
26130,PA,North Braddock,+40.4016317,-079.8538337
26135,PA,Pitcairn,+40.4077787,-079.7763443
26664,PA,Deemston,+40.0272719,-080.0333548
27395,PA,Haverford College,+40.0089172,-075.3072377
26145,PA,Sharpsburg,+40.4932427,-079.9215474
26143,PA,Sewickley Heights,+40.5593647,-080.1529718
26136,PA,Pittsburgh,+40.4397525,-079.9765919
26162,PA,Wilmerding,+40.3941629,-079.8100257
26148,PA,Tarentum,+40.6045339,-079.7599502
26154,PA,West Elizabeth,+40.2706306,-079.8961246
26666,PA,Dunlevy,+40.1095714,-079.8587340
26182,PA,Fairfield,+39.7890211,-077.3698067
26157,PA,West View,+40.5181509,-080.0332964
26663,PA,Cokeburg,+40.0999543,-080.0655129
26403,PA,Ohioville,+40.6847664,-080.4833508
26186,PA,New Oxford,+39.8630010,-077.0554775
26161,PA,Wilkinsburg,+40.4442008,-079.8733331
26171,PA,Blawnox,+40.4927172,-079.8602760
27552,PA,Paxtonia,+40.3166188,-076.7884846
26199,PA,Shamokin Dam,+40.8581079,-076.8257536
26183,PA,Gettysburg,+39.8305967,-077.2341471
26198,PA,Selinsgrove,+40.8001380,-076.8654012
26191,PA,Mifflintown,+40.5711740,-077.3951400
26111,PA,Fox Chapel,+40.5259961,-079.8889028
26192,PA,Port Royal,+40.5337716,-077.3894598
26314,PA,Roaring Spring,+40.3347854,-078.3959674
26903,PA,Laceyville,+41.6458107,-076.1589704
27530,PA,Belleville,+40.6065825,-077.7197817
27114,PA,Saw Creek,+41.1194755,-075.0462711
27297,PA,Allenport,+40.3676379,-077.8741035
26515,PA,Southwest Greensburg,+40.2918688,-079.5478133
26213,PA,Townville,+41.6791383,-079.8800969
26225,PA,Volant,+41.1124261,-080.2598507
26215,PA,Woodcock,+41.7540573,-080.0844998
26676,PA,Monongahela,+40.1911656,-079.9224763
27352,PA,Reynolds Heights,+41.3431264,-080.4021605
26223,PA,S.N.P.J.,+40.9290000,-080.4962236
25923,PA,Manns Choice,+40.0034443,-078.5912261
27279,PA,Boothwyn,+39.8356558,-075.4453312
26229,PA,Coaldale,+40.8197400,-075.9161016
26018,PA,Shickshinny,+41.1541810,-076.1509375
26231,PA,Deer Lake,+40.6206292,-076.0569185
27626,PA,Unionville,+40.9422768,-079.9612821
26040,PA,Bristol,+40.1035231,-074.8528570
26027,PA,Wyoming,+41.3056766,-075.8428862
27296,PA,McConnellstown,+40.4640598,-078.0672170
26026,PA,Wilkes-Barre,+41.2465609,-075.8756889
25976,PA,Freemansburg,+40.6278302,-075.3400060
26025,PA,White Haven,+41.0589262,-075.7852392
27112,PA,Pocono Woodland Lakes,+41.3236155,-074.8907745
26873,PA,Olyphant,+41.4514910,-075.5756460
26885,PA,Palmerton,+40.8040941,-075.6171060
27636,PA,Spring Mills,+40.8538225,-077.5639435
27542,PA,New Kingstown,+40.2334374,-077.0694139
26067,PA,Mount Penn,+40.3285830,-075.8897159
26491,PA,Hyde Park,+40.6315892,-079.5892065
26439,PA,Shirleysburg,+40.2974102,-077.8764192
25997,PA,Edwardsville,+41.2586467,-075.9098074
26066,PA,Mohnton,+40.2874510,-075.9869163
26320,PA,Jersey Shore,+41.2007310,-077.2665691
26881,PA,Jim Thorpe,+40.8594869,-075.7699500
26012,PA,New Columbus,+41.1732004,-076.2869603
27359,PA,Allenwood,+41.1080960,-076.8981569
25998,PA,Exeter,+41.3336789,-075.8216221
26287,PA,West Kittanning,+40.8127377,-079.5312095
26342,PA,Mansfield,+41.8061914,-077.0784027
26319,PA,Hughesville,+41.2390492,-076.7253755
26456,PA,Forksville,+41.4896126,-076.6028409
25982,PA,Pen Argyl,+40.8677936,-075.2538574
26880,PA,East Side,+41.0623828,-075.7621727
27535,PA,Alfarata,+40.6618673,-077.4558512
27063,PA,Bowers,+40.4860661,-075.7431775
26331,PA,Briar Creek,+41.0492388,-076.2840184
27664,PA,Blanchard,+41.0663007,-077.6079187
26882,PA,Lansford,+40.8329497,-075.8849209
26333,PA,Centralia,+40.8044856,-076.3440073
26334,PA,Millville,+41.1209753,-076.5256126
26700,PA,Callimont,+39.8011529,-078.9216058
26332,PA,Catawissa,+40.9531099,-076.4599433
26324,PA,Picture Rocks,+41.2776768,-076.7060760
25949,PA,Lorain,+40.2960607,-078.8961154
27503,PA,Smoketown,+40.0361950,-076.2044647
27516,PA,East Earl,+40.1101707,-076.0259533
27328,PA,Crabtree,+40.3638043,-079.4695082
26376,PA,Mount Pocono,+41.1224932,-075.3577682
27586,PA,Paoli,+40.0420156,-075.4902937
27373,PA,Glenside,+40.1032101,-075.1517721
26284,PA,Parker,+41.0906395,-079.6845899
26050,PA,New Hope,+40.3613581,-074.9567959
27415,PA,Dicksonville,+40.7161695,-079.0105529
26900,PA,Philadelphia,+40.0093755,-075.1333459
25996,PA,Duryea,+41.3563480,-075.7731814
26315,PA,Tunnelhill,+40.4782762,-078.5423294
26318,PA,Duboistown,+41.2231750,-077.0379474
26298,PA,Markleysburg,+39.7362744,-079.4517436
25981,PA,North Catasauqua,+40.6635708,-075.4738789
25983,PA,Portland,+40.9217495,-075.0974521
27182,PA,Marlin,+40.6858423,-076.2422669
26303,PA,Point Marion,+39.7356084,-079.9005131
25963,PA,Shippensburg,+40.0483660,-077.5225599
26307,PA,Vanderbilt,+40.0339335,-079.6631010
26302,PA,Perryopolis,+40.0867746,-079.7528842
26084,PA,Bernville,+40.4337585,-076.1111718
25947,PA,Johnstown,+40.3261316,-078.9191386
27263,PA,Jamison City,+41.2972977,-076.3703131
25940,PA,Ebensburg,+40.4881203,-078.7265414
26038,PA,Tullytown,+40.1408431,-074.8109955
27566,PA,Columbus,+41.9478709,-079.5834988
25922,PA,Hyndman,+39.8208934,-078.7214911
26852,PA,Corsica,+41.1816469,-079.2026768
26888,PA,Weatherly,+40.9420149,-075.8209199
26297,PA,Fayette City,+40.1010166,-079.8367849
27070,PA,Blandon,+40.4451497,-075.8794505
27310,PA,West Decatur,+40.9288660,-078.2817061
27283,PA,Lima,+39.9194492,-075.4415335
26295,PA,Everson,+40.0903597,-079.5870342
26289,PA,Seven Springs,+40.0251077,-079.2933538
26665,PA,Donora,+40.1795287,-079.8624084
26851,PA,Brookville,+41.1616754,-079.0826518
25990,PA,Wind Gap,+40.8490327,-075.2910176
27501,PA,Stevens,+40.2153002,-076.1693099
27253,PA,Northwood,+40.6863746,-078.2271247
27062,PA,Douglassville,+40.2594308,-075.7244349
27135,PA,Atlantic,+41.5076073,-080.3392647
27511,PA,Bird-in-Hand,+40.0366585,-076.1895335
27064,PA,Mertztown,+40.5017138,-075.6646124
27648,PA,Hublersburg,+40.9622514,-077.6071864
26236,PA,Landingville,+40.6231536,-076.1226747
27508,PA,Hopeland,+40.2288470,-076.2623843
26498,PA,Madison,+40.2455575,-079.6748614
26936,PA,Belmont,+40.2812615,-078.8845608
26265,PA,Richland,+40.3573882,-076.2568460
26262,PA,Mount Gretna,+40.2455623,-076.4714748
25943,PA,Franklin,+40.3416815,-078.8842502
27502,PA,Conestoga,+39.9397552,-076.3360450
26240,PA,Middleport,+40.7277843,-076.0868244
26831,PA,Eau Claire,+41.1368244,-079.7985308
26255,PA,Tamaqua,+40.8040537,-075.9266205
26251,PA,Ringtown,+40.8565112,-076.2350397
26845,PA,Valencia,+40.6766955,-079.9881061
26244,PA,New Ringgold,+40.6891715,-075.9928126
25942,PA,Ferndale,+40.2905373,-078.9198149
27270,PA,Numidia,+40.8786061,-076.4047188
26238,PA,Mahanoy City,+40.8126270,-076.1381843
26834,PA,Harmony,+40.8013360,-080.1249609
26237,PA,McAdoo,+40.9009625,-075.9923390
26235,PA,Gordon,+40.7501156,-076.3399296
27630,PA,Pine Glen,+41.0886777,-078.0579710
25936,PA,Cresson,+40.4626069,-078.5865791
27456,PA,Cecil-Bishop,+40.3183551,-080.1932814
27562,PA,Union Deposit,+40.2933703,-076.6807069
26241,PA,Minersville,+40.6908010,-076.2594128
27237,PA,Rowes Run,+40.0088630,-079.8177185
27332,PA,Lawson Heights,+40.2938022,-079.3873347
26046,PA,Langhorne,+40.1774525,-074.9234165
27387,PA,Spring House,+40.1771589,-075.2195060
27274,PA,Waller,+41.2370157,-076.4156277
27490,PA,Fivepointville,+40.1792552,-076.0562603
27493,PA,Kirkwood,+39.8470785,-076.0833756
27554,PA,Rutherford,+40.2694521,-076.7675183
27236,PA,Buffington,+39.9299502,-079.8391637
26833,PA,Fairview,+41.0155951,-079.7431512
27484,PA,Willow Street,+39.9808132,-076.2672697
26528,PA,East Prospect,+39.9710105,-076.5213987
27453,PA,Meadowlands,+40.2173561,-080.2299212
27474,PA,Needmore,+39.8474503,-078.1431777
27573,PA,Brave,+39.7307926,-080.2601694
27536,PA,Allensville,+40.5293388,-077.8112580
27477,PA,Gap,+39.9898888,-076.0212466
27475,PA,Greens Landing,+41.9362460,-076.5455538
27514,PA,Bowmansville,+40.2026832,-076.0196994
27183,PA,Newtown,+40.6528864,-076.3462129
27211,PA,Templeton,+40.9179753,-079.4601094
27465,PA,Seneca,+41.3769519,-079.7073481
27454,PA,West Alexander,+40.1070015,-080.5092056
27460,PA,McMurray,+40.2814684,-080.0874333
27459,PA,McGovern,+40.2385420,-080.2256105
27672,PA,Monument,+41.1111863,-077.7042204
26176,PA,Arendtsville,+39.9234055,-077.2998871
27416,PA,Heilwood,+40.6377046,-078.8608644
27472,PA,Cairnbrook,+40.1245868,-078.8189376
27138,PA,Fredericksburg,+41.6437640,-080.1764503
27448,PA,Joffre,+40.3808911,-080.3531723
27450,PA,Wylandville,+40.2099024,-080.1263401
27166,PA,Altamont,+40.7849654,-076.2169324
26650,PA,Danville,+40.9616757,-076.6120395
26770,PA,Bear Lake,+41.9934364,-079.5013645
26531,PA,Franklintown,+40.0760437,-077.0295387
27443,PA,Aaronsburg,+40.0108682,-080.0009198
27442,PA,Taylorstown,+40.1565433,-080.3868713
26476,PA,Troutville,+41.0293830,-078.7876826
26538,PA,Lewisberry,+40.1356346,-076.8609321
27515,PA,Blue Ball,+40.1116304,-076.0551943
26517,PA,Trafford,+40.3846040,-079.7575284
27039,PA,Whitfield,+40.3350080,-076.0060101
26800,PA,Avondale,+39.8262150,-075.7813427
27429,PA,Weedville,+41.2757613,-078.4901972
27435,PA,Avella,+40.2736571,-080.4672157
27126,PA,Hummels Wharf,+40.8311999,-076.8422000
26816,PA,Allentown,+40.5936476,-075.4783928
26429,PA,Huntingdon,+40.5039288,-077.9985416
27426,PA,Chevy Chase Heights,+40.6403702,-079.1456202
27069,PA,Shartlesville,+40.5162563,-076.1001519
27553,PA,Progress,+40.2904515,-076.8382351
27319,PA,Bradenville,+40.3236210,-079.3402543
27405,PA,Lamar,+41.0100352,-077.5234443
26977,PA,Trucksville,+41.3100238,-075.9281123
27587,PA,South Pottstown,+40.2355054,-075.6630647
26854,PA,Reynoldsville,+41.0946218,-078.8883369
27418,PA,Lucerne Mines,+40.5565448,-079.1538949
27400,PA,Dunnstown,+41.1500708,-077.4206992
26886,PA,Parryville,+40.8224447,-075.6705610
27404,PA,Rote,+41.0781305,-077.4113738
27413,PA,Tharptown (Uniontown),+40.8033814,-076.5711946
27145,PA,Pymatuning North,+41.6660911,-080.4653132
27604,PA,Cementon,+40.6893453,-075.5163311
26071,PA,St. Lawrence,+40.3257857,-075.8657354
27117,PA,Pocono Mountain Lake Estates,+41.1553328,-074.9650550
27080,PA,Gibsonia,+40.6322320,-079.9683487
26271,PA,Austin,+41.6373062,-078.0903354
27273,PA,Slabtown,+40.9030661,-076.4019221
27158,PA,Grier City,+40.8265922,-076.0560319
27111,PA,Sunrise Lake,+41.3132450,-074.9631490
27085,PA,Greenock,+40.3131772,-079.8041783
27326,PA,St. Vincent College,+40.2913129,-079.4054614
27087,PA,Bairdford,+40.6279419,-079.8817196
26815,PA,Alburtis,+40.5066373,-075.6002204
27322,PA,Webster,+40.1924336,-079.8507076
26879,PA,Bowmanstown,+40.8014453,-075.6611158
27160,PA,Lavelle,+40.7623138,-076.3868791
27089,PA,Harwick,+40.5562269,-079.8053807
26720,PA,McConnellsburg,+39.9318377,-077.9956822
27115,PA,Pine Ridge,+41.1402277,-074.9860080
27143,PA,Lincolnville,+41.7902414,-079.8380675
27144,PA,Pymatuning Central,+41.5883735,-080.4784378
26945,PA,St. Michael,+40.3246125,-078.7663941
26983,PA,Pardeesville,+41.0007304,-075.9682375
26074,PA,Sinking Spring,+40.3246917,-076.0225303
27119,PA,Fawn Lake Forest,+41.5158220,-075.0541841
27043,PA,Alsace Manor,+40.3971875,-075.8556541
27525,PA,Lumber City,+40.6575380,-077.6015246
27304,PA,Bigler,+40.9874893,-078.3093336
27105,PA,Table Rock,+39.9122264,-077.2228852
26503,PA,New Alexandria,+40.3944556,-079.4175241
27301,PA,Crown,+41.3939388,-079.2637657
26814,PA,West Grove,+39.8201874,-075.8285157
27107,PA,Gardners,+40.0064224,-077.2082553
27068,PA,Schubert,+40.4989708,-076.2191761
26976,PA,Shavertown,+41.3187923,-075.9405356
26070,PA,Robesonia,+40.3486192,-076.1385644
27040,PA,Temple,+40.4080536,-075.9229082
27506,PA,Gordonville,+40.0211162,-076.1365018
27113,PA,Hemlock Farms,+41.3157557,-075.0498198
27662,PA,Towamensing Trails,+40.9941998,-075.5818389
27302,PA,Marianne,+41.2447336,-079.4330118
26812,PA,Spring City,+40.1768985,-075.5464712
26576,PA,Jackson Center,+41.2731294,-080.1396805
26497,PA,Lower Burrell,+40.5821299,-079.7129550
27099,PA,Orrtanna,+39.8464989,-077.3590482
27100,PA,Heidlersburg,+39.9504198,-077.1493817
26884,PA,Nesquehoning,+40.8777707,-075.8217770
27090,PA,Enlow,+40.4520015,-080.2322764
27092,PA,Sturgeon,+40.3834673,-080.2152467
26682,PA,Twilight,+40.1157822,-079.8936037
27083,PA,Rennerdale,+40.4001544,-080.1396021
25932,PA,Brownstown,+40.3333629,-078.9373370
26755,PA,Juniata Terrace,+40.5854911,-077.5783511
26984,PA,Weston,+40.9426168,-076.1401055
26939,PA,Spring Hill,+40.3703833,-078.6691683
26926,PA,Mill Village,+41.8775112,-079.9726254
26232,PA,Frackville,+40.7833158,-076.2329303
26921,PA,Elgin,+41.9070115,-079.7465087
26570,PA,Clark,+41.2862106,-080.4038868
26432,PA,Mill Creek,+40.4370597,-077.9309189
27065,PA,Oley,+40.3897589,-075.7881459
26823,PA,Slatington,+40.7535946,-075.6108108
27580,PA,Mount Morris,+39.7332498,-080.0819894
27521,PA,Longfellow,+40.5066415,-077.6656486
26574,PA,Grove City,+41.1571162,-080.0885956
26431,PA,Marklesburg,+40.3841556,-078.1686084
26838,PA,Petrolia,+41.0216438,-079.7167796
26381,PA,Beaver,+40.6935378,-080.3075823
27055,PA,Bethel,+40.4753033,-076.2896243
26417,PA,New Milford,+41.8761429,-075.7265607
26499,PA,Manor,+40.3459388,-079.6692662
26820,PA,Emmaus,+40.5351882,-075.4978825
27335,PA,Grantley,+39.9399878,-076.7280971
27035,PA,Reiffton,+40.3106421,-075.8613424
27028,PA,Lincoln Park,+40.3146216,-075.9884689
26660,PA,Charleroi,+40.1378590,-079.8997564
26786,PA,Millersburg,+40.5431898,-076.9529054
26789,PA,Pillow,+40.6405431,-076.8029088
27027,PA,New Berlinville,+40.3458648,-075.6312380
26131,PA,Oakdale,+40.4001668,-080.1871524
26792,PA,Williamstown,+40.5809219,-076.6169559
26769,PA,Wormleysburg,+40.2602913,-076.9101267
26514,PA,South Greensburg,+40.2781983,-079.5474351
26526,PA,Dillsburg,+40.1103042,-077.0334916
27546,PA,Messiah College,+40.1575779,-076.9816136
26525,PA,Delta,+39.7267072,-076.3271312
26473,PA,New Washington,+40.8209221,-078.7025533
26519,PA,West Leechburg,+40.6335414,-079.6190341
27016,PA,The Hideout,+41.4354862,-075.3499339
