position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ol,"Nashville, Tennessee",Montgomery Bell Academy,78,315,,3,5.7,32,Tennessee,Preston Bailey,2008
db,"Pflugerville, Texas",Pflugerville,78,195,4.4,3,5.7,32,Missouri,Zaviar Gooden,2008
rb,"Largo, Florida",Largo,65,204,,3,5.7,32,UCF,Brynn Harvey,2008
lb,"Stockton, California",Lincoln,78,212,,3,5.7,32,Oregon,DeWitt Stuckey,2008
ol,"Tulsa, Oklahoma",Booker T. Washington,78,335,,3,5.7,32,Kansas,John Williams,2008
ath,"McKees Rocks, Pennsylvania",Montour,78,228,4.7,4,5.8,32,North Carolina,Christian Wilson,2008
dt,"Bushnell, Florida",South Sumter,78,300,,3,5.7,32,North Carolina State,Marty Everett,2008
db,"Sugar Land, Texas",Dulles,78,175,4.5,3,5.7,32,Boston College,Ugo Okpara,2008
lb,"Virginia Beach, Virginia",Salem,78,212,4.7,3,5.6,32,Virginia Tech,Lyndell Gibson,2008
te,"Cahokia, Illinois",Cahokia,78,255,,3,5.6,32,Illinois,London Davis,2008
wr,"Metuchen, New Jersey",Metuchen,78,207,4.5,4,5.8,32,Oklahoma,Dejuan Miller,2008
rb,"St. Paul, Minnesota",Cretin-Derham Hall,65,175,4.6,3,5.5,32,Minnesota,Shady Salamon,2008
dt,"Philadelphia, Pennsylvania",St John Neumann High School,78,285,5.5,3,5.7,33,West Virginia,Chris Palmer,2008
te,"Chino Hills, California",Chino Hills,78,240,,3,5.6,33,UCLA,Cory Harkey,2008
rb,"Texarkana, Arkansas",Arkansas High,65,180,4.4,3,5.5,33,Arkansas,Dennis Johnson,2008
lb,"Boulder, Colorado",Boulder,78,247,4.9,3,5.6,33,Colorado,Will Pericak,2008
ol,"Union, South Carolina",Union,78,300,,3,5.7,33,South Carolina State,Sam Hammond,2008
db,"Clinton, Louisiana",Clinton,78,170,4.5,3,5.7,33,Tennessee,Prentiss Waggner,2008
de,"Eden Prairie, Minnesota",Holy Angels,78,225,4.7,3,5.6,33,Wisconsin,Brendan Kelly,2008
ath,"Bunn, North Carolina",Bunn,78,185,,4,5.8,33,North Carolina State,Brandon Barnes,2008
db,"Hackensack, New Jersey",Hackensack,78,200,4.5,3,5.7,33,Virginia,Ausar Walcott,2008
lb,"New Bern, North Carolina",New Bern,78,208,4.6,3,5.7,33,North Carolina,Kevin Reddick,2008
rb,"Snellville, Georgia",Brookwood,65,200,4.5,3,5.7,33,South Carolina,Kenneth Miles,2008
ol,"Boyertown, Pennsylvania",Boyertown Area Senior,78,290,5.2,3,5.7,33,Illinois,Tyler Sands,2008
wr,"Venice, California",Venice,78,187,4.5,4,5.8,33,UCLA,Jerry Johnson,2008
wr,"Arp, Texas",Arp,78,200,4.5,4,5.8,34,Iowa State,Sedrick Johnson,2008
lb,"Las Vegas, Nevada",Las Vegas,78,222,4.7,3,5.6,34,San Diego State,Colin Shumate,2008
ol,"Columbus, Mississippi",Columbus Sr,78,292,5.1,3,5.7,34,Mississippi State,Tobias Smith,2008
ol,"Pearland, Texas",Pearland,78,265,5.0,3,5.7,34,Texas A&M,Brian Thomas,2008
ath,"Bonne Terre, Missouri",North County,78,214,4.5,4,5.8,34,Nebraska,Will Compton,2008
rb,"Baton Rouge, Louisiana",Scotlandville,65,208,4.7,3,5.6,34,Mississippi,Brandon Bolden,2008
rb,"San Mateo, California",Serra,65,181,4.5,3,5.5,34,Minnesota,Deleon Eskridge,2008
de,"Phoenix, Arizona",Desert Vista,78,254,5.0,3,5.6,34,Arizona State,Zeb Togiai,2008
lb,"Aliquippa, Pennsylvania",Hopewell,78,206,4.6,3,5.7,34,Notre Dame,David Posluszny,2008
te,"Lewis Center, Ohio",Olentangy,78,230,4.6,3,5.6,34,Duke,Kenny Anunike,2008
db,"Akron, Ohio",Buchtel,65,157,4.4,3,5.7,34,Michigan State,Johnny Adams,2008
db,"Oak Park, California",Oak Park,65,185,4.7,3,5.7,34,UCLA,Sean Westgate,2008
dt,"Honolulu, Hawaii",St. Louis,78,270,5.2,3,5.7,34,Hawaii,Geordon Hanohano,2008
rb,"Virginia Beach, Virginia",First Colonial,78,178,4.4,3,5.6,35,Virginia Tech,Tony Gregory,2008
db,"Tucker, Georgia",Tucker,78,175,4.4,3,5.7,35,Auburn,Neiko Lipscomb,2008
ol,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,285,,3,5.7,35,Florida State,Andrew Datko,2008
te,"Carmel, Indiana","",78,220,4.6,3,5.6,35,Purdue,Jordan Brewer,2008
lb,"Dallas, Texas",Skyline,78,193,4.5,3,5.7,35,Minnesota,Spencer Reeves,2008
db,"Harrisburg, Pennsylvania",Bishop McDevitt,65,191,4.4,3,5.6,35,Syracuse,Mike Jones,2008
db,"Courtland, Alabama","",78,190,4.6,3,5.6,35,Troy,Michael Ricks,2008
ol,"Chandler, Arizona",Hamilton,78,278,5.0,3,5.7,35,Arizona State,Patrick Jamison,2008
ath,"Gulfport, Florida",Boca Ciega,78,178,4.5,3,5.7,35,Ohio State,Orhian Johnson,2008
dt,"Elizabeth, New Jersey",Elizabeth,78,285,,3,5.7,35,Notre Dame,Hafis Williams,2008
de,"Stafford, Virginia",Brooke Point,78,245,4.8,3,5.6,35,Virginia Tech,Isaiah Hamlette,2008
lb,"Baton Rouge, Louisiana",Redemptorist,65,215,4.8,3,5.6,35,Washington,Bradly Roussel,2008
wr,"Blythewood, South Carolina",Blythewood,78,173,4.4,4,5.8,35,Clemson,Marquan Jones,2008
dt,"Jenks, Oklahoma","",78,298,,3,5.7,36,Kansas State,Tony Gillespie,2008
ath,"McCalla, Alabama",McAdory,78,190,4.6,3,5.7,36,Auburn,Marcus Jemison,2008
de,"Mesquite, Texas",Mesquite,78,230,4.8,3,5.6,36,Kansas,D.J. Marshall,2008
db,"Danville, California",Monte Vista,78,195,4.6,3,5.7,36,USC,Drew McAllister,2008
db,"Cedar Hill, Texas",Cedar Hill,65,164,,3,5.6,36,Kansas,Greg Brown,2008
lb,"Carencro, Louisiana",Carencro,65,191,4.5,3,5.5,36,Duke,Trent Mackey,2008
rb,"St. James, Louisiana",St. James,65,160,4.4,3,5.5,36,Louisiana-Monroe,Luther Ambrose,2008
te,"Henderson, Texas",Henderson,78,220,4.5,3,5.6,36,Oklahoma State,Justin Horton,2008
ol,"Wilmington, North Carolina",New Hanover,78,285,5.2,3,5.7,36,Virginia Tech,Nick Becton,2008
wr,"Westlake Village, California",Oaks Christian,78,177,4.5,4,5.8,36,Stanford,Christopher Owusu,2008
lb,"Miami, Florida",Coral Reef,78,195,4.5,3,5.7,36,Georgia Tech,Malcolm Munroe,2008
ol,"Belle Glade, Florida",Glades Central,78,319,5.4,3,5.6,36,UCF,Jarien Moreland,2008
wr,"Goochland, Virginia",Goochland,78,198,,4,5.8,37,Virginia Tech,D.J. Coles,2008
lb,"Jackson, Tennessee",Central-Merry,78,225,,3,5.5,37,Miami (FL),Gavin Hardin,2008
dt,"Houston, Texas",Yates,78,270,4.8,3,5.7,37,Alabama,Damion Square,2008
rb,"Lafayette, Louisiana",Carencro,65,225,,3,5.6,37,McNeese State,Alonzo Landry,2008
rb,"Valdosta, Georgia",Valdosta,65,185,4.6,3,5.5,37,Georgia Southern,David Arnold,2008
db,"Fayetteville, Georgia",Fayette County,78,183,4.5,3,5.7,37,Duke,Matt Daniels,2008
ol,"Crown Point, Indiana",Crown Point,78,278,5.1,3,5.6,37,Michigan,Kurt Wermers,2008
ol,"St. Paul, Minnesota",Cretin-Derham Hall,78,265,,3,5.7,37,Wisconsin,Joe Schafer,2008
db,"Cleveland, Mississippi","",65,185,,3,5.6,37,Mississippi,Derrick Herman,2008
ath,"Chicago, Illinois",Simeon,65,182,,3,5.7,37,Illinois,Jack Ramsey,2008
lb,"Garner, North Carolina",Garner,78,210,4.5,3,5.7,37,South Carolina,Reggie Bowens,2008
te,"Houston, Texas",Lamar,78,210,4.6,3,5.6,37,Minnesota,Eric Lair,2008
de,"Oklahoma City, Oklahoma",Westmoore,78,260,,3,5.6,37,Texas Tech,Joey Fowler,2008
rb,"Riverside, California",Notre Dame,65,170,,3,5.6,38,Oregon,Kenjon Barner,2008
db,"Tigard, Oregon",Tigard,65,172,,3,5.6,38,Oregon,Scott Grady,2008
te,"Prosper, Texas",Prosper,78,224,4.7,3,5.5,38,Southern Methodist,Taylor Thompson,2008
lb,"Dallas, Texas",St. Mark's,78,210,4.7,3,5.7,38,Texas,Emmanuel Acho,2008
ath,"Virginia Beach, Virginia",Ocean Lakes,78,221,4.5,3,5.7,38,Virginia Tech,Marcus Davis,2008
lb,"Abbeville, Louisiana",Abbeville,78,207,4.6,3,5.5,38,Arkansas,Jelani Smith,2008
de,"East St. Louis, Illinois",East St. Louis,78,260,,3,5.6,38,Kansas State,Brandon Harold,2008
dt,"Newberry, South Carolina",Newberry,78,295,4.9,3,5.7,38,South Carolina,Kenny Davis,2008
ol,"Castroville, Texas",Medina Valley,78,293,5.3,3,5.6,38,Oklahoma State,Patrick Hoog,2008
ol,"Charlotte, North Carolina",Olympic,78,258,5.0,3,5.7,38,North Carolina State,Andrew Wallace,2008
rb,"Orlando, Florida",Dr. Phillips,65,165,4.4,3,5.5,38,Georgia Tech,Embry Peeples,2008
wr,"Mobile, Alabama",St. Paul's,78,190,4.5,4,5.8,38,Alabama,Destin Hood,2008
rb,"Kent, Washington",Kentwood,65,197,,3,5.6,39,Washington,Demitrius Bronson,2008
ol,"Sammamish, Washington",Eastlake,78,273,5.3,3,5.7,39,Washington,Drew Schaefer,2008
lb,"Friendswood, Texas",Friendswood,78,225,4.6,3,5.5,39,Missouri,Will Ebner,2008
te,"Van Nuys, California",Birmingham,78,230,4.8,3,5.5,39,Oregon,Mychal Rivera,2008
wr,"Chicago, Illinois",Robeson,78,167,,4,5.8,39,Minnesota,Brandon Green,2008
ol,"Milwaukee, Wisconsin",Wisconsin Lutheran,78,279,,3,5.6,39,Wisconsin,Kevin Zeitler,2008
de,"Rossville, Kansas",Rossville,78,260,,3,5.6,39,Kansas,Duane Zlatnik,2008
db,"New Iberia, Louisiana",Catholic,78,169,4.6,3,5.6,39,LSU,Ryan St. Julien,2008
ath,"Jacksonville, Florida",Middleburg,65,180,,3,5.7,39,Illinois,Patrick Nixon,2008
lb,"Hollywood, Florida",Chaminade Madonna,78,187,4.7,3,5.7,39,Clemson,Tarik Rollins,2008
db,"Jacksonville, Florida",Sandalwood,78,190,4.5,3,5.7,39,Florida International,A.J. Grant,2008
dt,"Philadelphia, Pennsylvania",Roman Catholic,78,338,5.6,3,5.7,39,Minnesota,Jewhan Edwards,2008
dt,"Woodland Hills, California",Taft,78,260,5.0,3,5.7,40,Washington,Craig Noble,2008
db,"Washington, District of Columbia",Gonzaga,78,228,4.5,3,5.7,40,Virginia,Cameron Johnson,2008
ath,"Donalsonville, Georgia",Seminole County,78,195,4.5,3,5.7,40,Georgia,Bacarri Rambo,2008
ol,"Brenham, Texas",Brenham,78,260,,3,5.7,40,Texas,Luke Poehlmann,2008
lb,"Brenham, Texas",Brenham,78,225,4.6,3,5.5,40,Texas A&M,Kyle Mangan,2008
ol,"Los Fresnos, Texas",Los Fresnos,78,285,5.0,3,5.6,40,Louisville,Mario Benavides,2008
wr,"Lexington, Kentucky",Henry Clay,78,195,4.7,4,5.8,40,Kentucky,Aaron Boyd,2008
de,"Alpharetta, Georgia",Chattahoochee,78,256,4.9,3,5.6,40,Mississippi,Justin Smith,2008
te,"Rogers, Arkansas",Rogers,78,240,4.6,3,5.5,40,Wisconsin,Jake Byrne,2008
lb,"Joliet, Illinois",Joliet Catholic,78,220,4.6,3,5.7,40,Boston College,Nick Clancy,2008
rb,"Biggersville, Mississippi",Biggersville,78,197,4.4,3,5.6,40,Mississippi State,Montario Patterson,2008
dt,"Fort Walton Beach, Florida",Choctawhatchee,78,285,4.8,3,5.7,41,UCF,Chris Martin,2008
ath,"Delray Beach, Florida",American Heritage School,78,190,,3,5.7,41,Michigan,Justin Feagin,2008
lb,"Omaha, Nebraska",Millard North,78,225,4.6,3,5.7,41,Nebraska,Sean Fisher,2008
db,"St. Louis, Missouri",DeSmet,78,189,,3,5.6,40,Missouri,Robert Steeples,2008
rb,"Indianapolis, Indiana",Franklin Central,78,215,4.4,3,5.6,41,Indiana,Darius Willis,2008
wr,"Merced, California",Merced,78,216,4.5,4,5.8,41,California,Jarrett Sparks,2008
de,"Rancho Santa Margarita, California",Santa Margarita Catholic,78,250,4.7,3,5.5,41,Fresno State,Logan Harrell,2008
ol,"Aurora, Colorado",Overland,78,285,,3,5.6,41,Arizona State,Andrew Sampson,2008
db,"College Park, Georgia",Banneker,78,185,4.7,3,5.7,41,South Carolina,Darrell Simmons,2008
ol,"Traverse City, Michigan",West,78,280,5.0,3,5.7,41,Michigan,Rocko Khoury,2008
lb,"Jacksonville, Florida",First Coast,78,220,4.6,3,5.5,41,Minnesota,Gary Tinsley,2008
te,"Metamora, Illinois",Metamora,78,220,4.6,3,5.5,41,Iowa,Brad Herman,2008
db,"Salt Lake City, Utah",Judge Memorial,65,159,,3,5.6,42,Hawaii,Lewis Walker,2008
db,"Paris, Texas",Paris,78,180,4.5,3,5.7,42,Texas A&M,Keon Furtch,2008
ol,"Las Flores, California",Tesoro,78,272,,3,5.6,42,Washington State,Tim Hodgdon,2008
lb,"Jacksonville, Florida",Bolles,78,225,4.8,3,5.5,42,Wake Forest,Scott Betros,2008
de,"Baton Rouge, Louisiana",Desire Street Academy,78,300,,3,5.5,42,LSU,Lavar Edwards,2008
ath,"Wall, New Jersey",Wall Township,78,200,4.5,3,5.7,42,Rutgers,Timothy Wright,2008
wr,"Belle Glade, Florida",Glades Central,65,141,4.4,4,5.8,42,Miami (FL),Travis Benjamin,2008
te,"Jacksonville, Florida",Bartram Trail,78,225,4.7,3,5.5,42,Wake Forest,Andrew Parker,2008
rb,"Birmingham, Alabama",Vestavia Hills,65,180,4.4,3,5.6,42,Nebraska,Justin Rogers,2008
lb,"Oakland, California",Castlemont,78,210,4.5,3,5.7,42,California,Chris Little,2008
dt,"Norfolk, Virginia",Norview,78,298,5.0,3,5.7,42,Virginia,Klinton Ruff,2008
ol,"Duluth, Georgia",Northview,78,300,4.9,3,5.7,42,LSU,Cordian Hagans,2008
db,"Fayetteville, North Carolina",Westover Senior,78,190,4.4,3,5.7,43,Virginia Tech,Lorenzo Williams,2008
te,"Pace, Florida",Pace,78,245,4.8,3,5.5,43,Auburn,Vance Smith,2008
dt,"Redmond, Washington",Redmond,78,280,5.0,3,5.7,43,California,Trevor Guyton,2008
wr,"Syracuse, New York",Christian Brothers,78,180,4.5,4,5.8,43,Syracuse,Marcus Sales,2008
db,"Arlington, Texas",Bowie,78,172,,3,5.6,43,Missouri,Kip Edwards,2008
lb,"Baton Rouge, Louisiana",Scotlandville,78,192,,3,5.5,43,Tennessee,Herman Lathers,2008
ath,"Kosciusko, Mississippi",Kosciusko,78,189,4.5,3,5.7,43,Southern Miss,Kendrick Presley,2008
ol,"Coral Gables, Florida",Ransom Everglades,78,275,,3,5.6,43,Duke,Brian Moore,2008
lb,"Hilliard, Ohio",Darby,78,221,4.7,3,5.7,43,Georgia Tech,B.J. Machen,2008
ol,"Enterprise, Alabama",Enterprise,78,320,5.1,3,5.7,43,Georgia Tech,T.J. Barnes,2008
lb,"Bushnell, Florida",South Sumter,78,218,,3,5.5,44,Florida Atlantic,Yourhighness Morgan,2008
ath,"Woodbridge, Virginia",C. D. Hylton,78,197,4.7,3,5.7,44,Rutgers,Morgan Carter,2008
wr,"Trotwood, Ohio",Trotwood-Madison,78,154,4.4,4,5.8,44,Michigan,Roy Roundtree,2008
db,"Mansfield, Texas",Mansfield,65,190,4.5,3,5.7,44,Missouri,Kenji Jackson,2008
db,"Mansfield, Texas",Timberview,78,159,4.4,3,5.6,44,Wisconsin,Marcus Cromartie,2008
ol,"North Hollywood, California",Harvard Westlake,78,271,5.3,3,5.7,44,Stanford,Jonathan Martin,2008
lb,"Cincinnati, Ohio",St. Xavier,78,210,4.5,3,5.7,44,Stanford,Fred Craig,2008
te,"Spring, Texas",Westfield,78,235,4.7,3,5.5,44,Iowa,Jonathan Gimm,2008
dt,"Oviedo, Florida",Oviedo,78,280,4.7,3,5.7,45,Virginia Tech,Dwight Tucker,2008
ol,"Saint Augustine, Florida",Nease,78,339,,3,5.6,45,Wake Forest,Ramon Booi,2008
wr,"Austin, Texas",Lyndon B. Johnson,78,205,4.5,4,5.8,45,Texas,D.J. Grant,2008
te,"Oradell, New Jersey",Bergen Catholic,78,223,4.6,3,5.5,45,Virginia,Bill Schautz,2008
ath,"Miami, Florida",Archbishop Carroll,65,167,4.4,3,5.7,45,South Florida,George Baker,2008
lb,"Fresno, California",Hoover,78,202,,3,5.6,45,California,Mychal Kendricks,2008
db,"River Ridge, Louisiana",John Curtis,78,205,4.7,3,5.7,45,Nebraska,P.J. Smith,2008
de,"Newtown Square, Pennsylvania",Marple Newtown,78,240,4.8,3,5.5,45,Penn State,Pete Massaro,2008
db,"Cleveland, Ohio",Glenville Academic Campus,78,169,4.5,3,5.6,45,Boston College,Donnie Fletcher,2008
rb,"Saint Petersburg, Florida",Northeast,65,203,4.5,3,5.6,45,Iowa,Jeff Brinson,2008
ol,"Seattle, Washington",Evergreen High School,78,262,5.1,3,5.7,45,Washington,Senio Kelemete,2008
lb,"Oxnard, California",Rio Mesa,78,211,4.7,3,5.5,45,San Jose State,Ina Liaina,2008
ath,"Mansfield, Texas",Timberview,78,193,,3,5.7,46,Texas,Antoine Hicks,2008
ol,"Ventura, California",St. Bonaventure,78,364,5.6,3,5.6,46,Arizona,Vaughn Dotsy,2008
db,"Midwest City, Oklahoma","",65,175,4.4,3,5.6,46,Tulsa,John Flanders,2008
db,"Saint Augustine, Florida",St. Augustine,78,190,4.5,3,5.7,46,Clemson,Rashard Hall,2008
lb,"Solon, Ohio",Solon,78,218,4.7,3,5.5,46,Virginia,Steve Greer,2008
lb,"Baltimore, Maryland",Gilman School,78,197,4.6,3,5.6,46,Wake Forest,Joey Ehrmann,2008
ol,"Alexandria, Virginia",West Potomac,78,270,4.9,3,5.7,46,Connecticut,Jimmy Bennett,2008
de,"Edwardsville, Illinois",Edwardsville,78,228,4.8,3,5.5,46,Kansas,Nicholas Plato,2008
wr,"Hanahan, South Carolina",Hanahan,78,205,4.6,4,5.8,46,Clemson,Brandon Ford,2008
dt,"Littleton, Colorado",Columbine,78,262,4.9,3,5.7,46,Colorado,Curtis Cunningham,2008
dt,"Huntsville, Alabama",J. O. Johnson,78,260,4.6,3,5.6,47,Auburn,Jomarcus Savage,2008
db,"Stone Mountain, Georgia",Stephenson,65,189,4.5,3,5.6,47,Marshall,Ahmed Shakoor,2008
db,"Katy, Texas",Katy,65,189,4.5,3,5.6,47,Texas A&M,Trent Hunter,2008
lb,"Los Gatos, California",Los Gatos,78,234,4.9,3,5.5,47,Oregon,Kiko Alonso,2008
ath,"Bellaire, Texas",Episcopal High School,78,225,4.5,3,5.7,47,LSU,Kellen Theriot,2008
ol,"Jefferson City, Missouri",Jefferson City,78,300,,3,5.6,47,Missouri,Travis Ruth,2008
lb,"San Mateo, California",Serra,78,195,,3,5.6,47,California,J.P. Hurrell,2008
de,"West Des Moines, Iowa",Valley High School,78,238,,3,5.5,47,Iowa State,Jake McDonough,2008
ol,"Highlands Ranch, Colorado",Highlands Ranch,78,260,,3,5.7,47,Colorado State,Joe Caprioglio,2008
ath,"Southlake, Texas",Carroll,78,183,4.7,3,5.7,48,North Texas,Riley Dodge,2008
wr,"Kennesaw, Georgia",Harrison,78,181,4.6,3,5.7,48,Auburn,Darvin Adams,2008
de,"Hernando, Mississippi",Hernando,78,245,4.9,3,5.5,48,Auburn,Andre Wadley,2008
db,"Brandywine, Maryland",Gwynn Park,65,170,4.5,3,5.6,48,Pittsburgh,Ronald Hobby,2008
dt,"Camden, Arkansas",Fairview,78,280,4.8,3,5.6,48,Arkansas,Lavunce Askew,2008
lb,"Pahokee, Florida",Pahokee,65,186,,3,5.5,48,West Virginia,Jatavious Miller,2008
ol,"Carson, California",Carson,78,311,5.1,3,5.6,48,Fresno State,Matt Hunt,2008
lb,"Compton, California",Dominguez,78,203,4.8,3,5.6,48,USC,Maurice Simmons,2008
ol,"Montvale, New Jersey",St. Joseph's,78,260,5.1,3,5.7,48,Boston College,Patrick Neumann,2008
db,"Atco, New Jersey",Winslow Township,78,210,4.6,3,5.6,48,Massachusetts,Tyrone McBride,2008
ol,"Blountsville, Alabama",Susan Moore,78,295,,3,5.6,49,Georgia,Jonathan Owens,2008
lb,"Birmingham, Alabama",Briarwood Christian,78,220,4.5,3,5.5,49,Mississippi State,Bo Walters,2008
db,"Fresno, California",Edison,65,194,4.6,3,5.6,49,Georgia Tech,Brandon Leslie,2008
wr,"St. Louis, Missouri",DeSmet,78,226,4.7,3,5.7,49,Missouri,Wes Kemp,2008
db,"Detroit, Michigan",Cass Tech,65,193,4.5,3,5.6,49,Indiana,Cortez Smith,2008
de,"Sherman, Texas",Sherman,78,240,4.8,3,5.5,49,Oklahoma State,Jeremy Gray,2008
rb,"Buford, Georgia",Buford,65,192,4.4,3,5.5,49,South Florida,Demetris Murray,2008
ol,"San Jacinto, California",San Jacinto,78,276,5.2,3,5.7,49,Colorado,Ryan Dannewitz,2008
dt,"Tyler, Texas",John Tyler,78,285,4.8,3,5.6,49,Texas A&M,Adren Dorsey,2008
lb,"Stafford, Virginia",Brooke Point,78,225,,3,5.6,49,West Virginia,Donovan Miles,2008
ol,"Oceanside, California",Oceanside,78,270,5.0,3,5.6,50,Utah,Sam Brenner,2008
de,"Westminster, California",Westminster,78,250,,3,5.5,50,Arizona State,Toa Tuitea,2008
db,"Whitehouse, Texas",Whitehouse,65,175,4.4,3,5.6,50,Colorado,Steven Hicks,2008
db,"Playa Del Rey, California",St. Bernard,78,170,4.6,3,5.6,50,Washington,Adam Long,2008
ol,"Baton Rouge, Louisiana",Desire Street Academy,78,300,,3,5.7,50,Auburn,Freddie Smooth,2008
wr,"Mesquite, Texas",North Mesquite,78,192,4.4,3,5.7,50,Baylor,Lanear Sampson,2008
rb,"Lombard, Illinois",Montini,78,215,,3,5.5,50,Wisconsin,Dex Jones,2008
lb,"Norco, California",Norco,78,225,4.6,3,5.6,50,Fresno State,Damion Whittington,2008
ath,"Franklinton, Louisiana",Franklinton,78,172,,3,5.7,50,LSU,Jhyryn Taylor,2008
lb,"Ft. Lauderdale, Florida",Cardinal Gibbons,78,198,,3,5.5,50,UCF,David Williams,2008
dt,"Westminster, Maryland",Winters Mill,78,300,5.5,3,5.6,50,West Virginia,Jeff Braun,2008
dt,"Pensacola, Florida",Pensacola,78,301,4.9,3,5.6,51,Florida State,Anthony Hill,2008
ol,"Murfreesboro, Tennessee",Riverdale,78,280,,3,5.6,51,Florida State,David Spurlock,2008
ath,"Norman, Oklahoma",North,78,235,4.7,3,5.7,51,Texas A&M,K.J. Williams,2008
rb,"Durham, North Carolina",Hillside,78,177,4.5,3,5.5,46,Maryland,Gary Douglas,2008
lb,"Dallas, Texas",Skyline,78,209,4.6,3,5.6,51,Oklahoma State,Alfred Dupree,2008
db,"Greensburg, Pennsylvania",Greensburg Central Catholic,78,190,4.4,3,5.5,51,Boston College,Chris Hayden-Martin,2008
db,"Belle Chasse, Louisiana",Belle Chasse,78,184,4.5,3,5.6,51,LSU,Rockey Duplessis,2008
ol,"Spring Branch, Texas",Smithson Valley,78,270,4.7,3,5.7,51,LSU,Thomas Parsons,2008
wr,"Fort Wayne, Indiana",Bishop Dwenger,78,192,4.5,3,5.7,51,Notre Dame,John Goodman,2008
de,"Klein, Texas",Klein,78,246,,3,5.5,51,Marshall,John Youboty,2008
ath,"North Las Vegas, Nevada",Canyon Springs,78,180,4.6,3,5.7,52,Utah,DeVonte Christopher,2008
dt,"Stockbridge, Georgia",Stockbridge,78,293,5.0,3,5.6,52,Louisville,Randy Salmon,2008
ol,"New Orleans, Louisiana",L. W. Higgins,78,290,,3,5.6,52,Mississippi,Kermit Tyler,2008
ol,"Brentwood, California",Liberty Union,78,279,5.3,3,5.6,52,Arizona,Kyle Quinn,2008
rb,"Phoenix, Arizona",Desert Vista,78,199,4.5,3,5.5,47,Utah,Luke Matthews,2008
de,"North Hunington, Pennsylvania",Norwin,78,235,4.8,3,5.5,52,West Virginia,Tyler Urban,2008
lb,"Falmouth, Virginia",Stafford Sr. High,78,231,4.6,3,5.6,52,Virginia Tech,Jake Johnson,2008
wr,"Chesapeake, Virginia",Oscar Smith,78,181,4.6,3,5.7,52,North Carolina,Todd Harrelson,2008
db,"Oak Lawn, Illinois",Richards,78,175,,3,5.6,52,Purdue,Tommie Thomas,2008
ol,"Denver, Colorado",Mullen,78,297,5.2,3,5.5,53,San Diego State,Jimmy Miller,2008
wr,"Jacksonville, Florida",Terry Parker,78,170,4.6,3,5.7,53,Illinois,Alfred Jenkins,2008
rb,"Birmingham, Michigan",Brother Rice,65,185,4.5,3,5.6,43,Michigan State,Caulton Ray,2008
ol,"Killeen, Texas",Killeen,78,278,5.0,3,5.6,53,Nebraska,David Grant,2008
db,"Dallas, Texas",Carter,65,182,4.4,3,5.6,53,Kansas,Lubbock Smith,2008
dt,"Huber Heights, Ohio",Wayne High School,78,288,4.9,3,5.6,53,Michigan State,Jerel Worthy,2008
lb,"Homewood, Illinois",Homewood Flossmoor,78,197,4.6,3,5.6,53,Illinois,Supo Sanni,2008
ath,"Oxford, Mississippi",Oxford,78,175,4.5,3,5.7,53,Mississippi,Horatio Williams,2008
de,"Meadville, Mississippi",Franklin County,78,245,4.8,3,5.5,53,Southern Miss,Aljoshua Tillman,2008
lb,"South Boston, Virginia",Halifax County,78,252,4.6,3,5.6,54,Virginia Tech,Allen Stephens,2008
ath,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,175,4.4,3,5.7,54,Auburn,Philip Pierre-Louis,2008
db,"Kahuku, Hawaii",Kahuku,78,185,4.5,3,5.6,54,Brigham Young,Shiloah Te'o,2008
db,"Johnstown, Pennsylvania",Johnstown,65,175,4.4,3,5.5,54,Pittsburgh,Antwuan Reed,2008
rb,"Savannah, Georgia",Jenkins,65,201,4.6,3,5.6,44,Georgia Southern,Franklin Green,2008
ol,"Bethany, Missouri",South Harrison,78,235,,3,5.5,54,Missouri,Brad Madison,2008
wr,"Destrehan, Louisiana",Destrehan,78,185,4.5,3,5.7,54,LSU,Tim Molton,2008
ol,"Baton Rouge, Louisiana",Scotlandville,78,253,,3,5.6,54,Tennessee,Dallas Thomas,2008
dt,"Saint Augustine, Florida",St. Augustine,78,245,4.7,3,5.6,54,Western Kentucky,Brandon Whitty,2008
de,"St. Louis, Missouri",Hazelwood East,78,250,,3,5.5,54,Minnesota,Brandon Kirksey,2008
rb,"Tulsa, Oklahoma",East Central,65,190,,3,5.5,48,Kansas State,Kenny Session,2008
dt,"Gaithersburg, Maryland",Quince Orchard,78,323,4.9,3,5.6,55,Maryland,Zach Kerr,2008
ath,"Garden Plain, Kansas",Garden Plain,78,200,4.5,3,5.6,55,Kansas State,Logan Dold,2008
wr,"Arcadia, California",Arcadia,78,186,4.5,3,5.7,55,Oregon State,Kevan Walker,2008
ol,"Westlake Village, California",Oaks Christian,78,275,5.1,3,5.6,55,Arizona,Trace Biskin,2008
db,"Detroit, Michigan",Highland Park,78,175,4.5,3,5.5,55,Minnesota,Tim Dandridge,2008
ol,"Colton, California",Colton,78,315,,3,5.5,55,Texas State,Daniel Bernard,2008
lb,"Chicago, Illinois",Simeon,78,228,,3,5.6,55,Illinois,Nate Palmer,2008
db,"Colton, California",Colton,78,195,,3,5.6,55,Brigham Young,Daniel Sorensen,2008
